,Unnamed: 0,time,longitude,latitude
10274438,10274438,2014-01-16 07:53:00,-73.974715,40.755645
9858844,9858844,2014-01-14 11:55:00,-74.01204,40.713585
5648887,5648887,2014-01-01 23:08:02,-73.923281,40.743744
12544467,12544467,2014-01-22 19:53:28,-73.987018,40.729706
206742,206742,2014-01-11 07:58:18,-73.952296,40.733301
5676664,5676664,2014-01-01 12:42:52,-73.97662099999998,40.780382
2632211,2632211,2014-01-25 14:12:00,-73.865515,40.770845
8415813,8415813,2014-01-09 09:40:00,-73.98238499999998,40.77274
470092,470092,2014-01-06 10:11:06,-73.995411,40.769431
13344724,13344724,2014-01-23 10:03:49,-73.97301799999998,40.764659
7804125,7804125,2014-01-06 19:01:00,-73.96604,40.764685
3285628,3285628,2014-01-28 11:44:00,-73.98398199999998,40.74608
8952501,8952501,2014-01-10 13:21:00,-73.956962,40.783127
2608552,2608552,2014-01-25 13:55:00,-73.93238499999998,40.7948
7377270,7377270,2014-01-28 00:19:06,-73.99662999999998,40.736281
6001038,6001038,2014-01-06 06:51:51,-73.984347,40.740946
6110556,6110556,2014-01-06 21:01:38,-73.942825,40.721965
2954267,2954267,2014-01-26 16:44:00,-73.994652,40.7405
5297760,5297760,2014-01-06 14:19:00,-74.00886,40.714495
2836361,2836361,2014-01-26 03:58:00,-73.923175,40.743897
10689990,10689990,2014-01-17 19:20:00,-73.983748,40.759072
12649477,12649477,2014-01-23 16:58:31,-73.98290299999998,40.723434
7651014,7651014,2014-01-30 22:54:54,-73.98725799999998,40.720467
1677604,1677604,2014-01-14 12:43:47,-73.979718,40.783785
9412322,9412322,2014-01-12 08:35:00,0.0,0.0
2496810,2496810,2014-01-25 01:12:00,-73.979702,40.752207
5774289,5774289,2014-01-02 22:41:17,-74.002201,40.729672
7233805,7233805,2014-01-31 11:19:54,-74.002457,40.756056
12815079,12815079,2014-01-24 22:20:47,-73.97165599999998,40.792221
2367542,2367542,2014-01-24 17:37:00,-73.999598,40.734102
11710730,11710730,2014-01-15 23:48:53,-73.974179,40.737023
13413440,13413440,2014-01-23 18:58:34,-73.957735,40.773556
9494854,9494854,2014-01-12 15:01:00,-73.864222,40.769905
8115842,8115842,2014-01-08 02:25:00,-73.96187,40.65438
12910627,12910627,2014-01-25 19:09:32,-73.985758,40.762724
4028696,4028696,2014-01-31 09:48:00,-73.97413299999998,40.739807
1789594,1789594,2014-01-20 14:52:00,-73.98281199999998,40.755747
8293751,8293751,2014-01-08 20:39:00,-73.94777499999998,40.775132
6037601,6037601,2014-01-06 07:40:30,-73.981083,40.761241
1051394,1051394,2014-01-12 00:49:04,-73.93970299999998,40.797887
274042,274042,2014-01-11 17:12:34,-74.00909199999998,40.726327
2759928,2759928,2014-01-25 22:36:00,-73.941192,40.712957
11202636,11202636,2014-01-19 18:36:00,-74.007695,40.732227
4125921,4125921,2014-01-31 18:47:00,-73.96655,40.769915
7151279,7151279,2014-01-31 20:08:54,-73.949098,40.777415
13397970,13397970,2014-01-23 22:41:54,-73.99513799999998,40.738402
6545027,6545027,2014-01-01 17:19:56,-73.97911499999998,40.749721
6928584,6928584,2014-01-29 15:28:50,-73.939513,40.804184
12063921,12063921,2014-01-14 21:33:30,-73.994501,40.728288
5475359,5475359,2014-01-05 09:28:30,-73.955884,40.77643
1619829,1619829,2014-01-13 09:33:45,-73.822332,40.757091
8576954,8576954,2014-01-09 22:38:00,-73.964015,40.757077
1327750,1327750,2014-01-16 08:02:15,-73.98352199999998,40.746318
3947783,3947783,2014-01-31 00:42:00,-73.95431,40.818002
12433411,12433411,2014-01-21 09:38:41,-73.970349,40.759757
2112996,2112996,2014-01-23 16:00:00,-73.973782,40.75818
13750197,13750197,2014-01-27 12:47:33,-73.98728199999998,40.722425
9445945,9445945,2014-01-12 03:07:00,-73.98496699999998,40.725857
8994153,8994153,2014-01-10 16:29:00,-74.17789999999998,40.690307
4072241,4072241,2014-01-31 14:24:00,-73.983677,40.7555
12182739,12182739,2014-01-17 17:22:59,-73.992147,40.750576
9064481,9064481,2014-01-10 23:28:00,-74.00058199999998,40.731497
4313470,4313470,2014-01-01 06:12:00,-74.01003199999998,40.705667
12936599,12936599,2014-01-25 18:42:15,-73.990155,40.732104
6387738,6387738,2014-01-09 09:33:38,-73.962325,40.778834
5516548,5516548,2014-01-05 19:50:52,-73.99858899999998,40.728776
3325247,3325247,2014-01-28 11:34:00,-73.983332,40.69514
12826621,12826621,2014-01-25 00:17:19,-73.99356,40.724598
150835,150835,2014-01-10 20:38:24,-74.006326,40.735153
7332179,7332179,2014-01-27 06:58:41,-73.992817,40.747824
211913,211913,2014-01-11 03:03:38,-73.795384,40.715385
13383645,13383645,2014-01-23 13:25:16,-73.981189,40.784362
12906919,12906919,2014-01-25 16:46:06,-74.008503,40.712158
13597047,13597047,2014-01-25 17:40:12,-73.98931399999998,40.741913
8284050,8284050,2014-01-08 17:47:00,-73.95935,40.77182
4549401,4549401,2014-01-02 14:05:00,-73.99051699999998,40.751607
818753,818753,2014-01-09 21:05:44,-73.990312,40.76516
18343,18343,2014-01-09 20:27:35,-73.971603,40.79449
5189407,5189407,2014-01-05 21:42:00,-73.98197999999998,40.75569
909980,909980,2014-01-10 20:30:20,-73.991076,40.728037
547746,547746,2014-01-07 11:20:34,-73.97750999999998,40.758245
8981710,8981710,2014-01-10 17:35:00,-73.979963,40.782867
7137806,7137806,2014-01-31 00:16:53,-73.957864,40.743456
2687399,2687399,2014-01-25 19:35:00,-73.994622,40.750565
12085230,12085230,2014-01-15 18:14:21,-73.974079,40.750543
6687850,6687850,2014-01-27 15:50:21,-74.003308,40.737029
10098464,10098464,2014-01-15 13:31:00,-73.975657,40.764525
7962541,7962541,2014-01-07 11:24:00,-74.011438,40.708317
6704915,6704915,2014-01-28 02:47:17,-73.935336,40.702333
6168110,6168110,2014-01-07 16:16:21,-74.00465199999998,40.734666
12390669,12390669,2014-01-20 22:43:24,-73.935497,40.75219
11399993,11399993,2014-01-17 11:24:48,-73.986058,40.740057
7732541,7732541,2014-01-31 12:03:02,-74.006816,40.708287
13178239,13178239,2014-01-20 15:45:55,-73.970836,40.76192
10085660,10085660,2014-01-17 23:51:13,-74.02346699999998,40.627153
6176467,6176467,2014-01-07 17:34:33,0.0,0.0
13707941,13707941,2014-01-26 14:04:29,-73.789799,40.643117
12248050,12248050,2014-01-19 11:56:18,-73.975997,40.746481
8373257,8373257,2014-01-08 23:31:00,-74.001592,40.736485
9139788,9139788,2014-01-11 01:53:00,-74.011593,40.707867
13353116,13353116,2014-01-23 07:32:20,-73.974688,40.755751
4918118,4918118,2014-01-04 17:43:00,-73.985442,40.760122
13377721,13377721,2014-01-23 20:03:46,-73.993207,40.751948
9180930,9180930,2014-01-11 08:55:00,-73.96545299999998,40.769237
10588694,10588694,2014-01-17 11:55:00,-73.978775,40.758807
12066295,12066295,2014-01-15 15:30:26,-73.955208,40.777111
10775902,10775902,2014-01-18 02:02:00,-73.991282,40.73499
3713605,3713605,2014-01-30 07:22:00,-73.993162,40.749592
8759649,8759649,2014-01-22 13:03:00,-73.975632,40.754522
7915220,7915220,2014-01-07 08:54:00,-73.98493999999998,40.744835
13756320,13756320,2014-01-26 20:23:33,-73.88668,40.827724
12119776,12119776,2014-01-16 13:59:32,-73.790266,40.726322
6567321,6567321,2014-01-02 12:41:34,-73.98858099999998,40.718027
4308811,4308811,2014-01-01 04:11:00,-73.952157,40.771287
2724763,2724763,2014-01-25 20:06:00,-73.99975999999998,40.734307
1087562,1087562,2014-01-12 15:34:43,-73.95247399999998,40.7808
11922115,11922115,2014-01-19 00:50:34,-73.966143,40.761228
278342,278342,2014-01-11 16:53:53,-73.98106799999998,40.729338
7704651,7704651,2014-01-31 13:05:18,-73.964855,40.77254
5214663,5214663,2014-01-06 06:45:00,-73.86429699999998,40.76999
7643341,7643341,2014-01-30 13:11:25,-73.978307,40.756981
8891336,8891336,2014-01-22 23:58:00,-73.976765,40.776637
1616984,1616984,2014-01-19 17:46:03,-73.95495599999998,40.777737
7289900,7289900,2014-01-31 19:09:13,-73.979465,40.789576
11174807,11174807,2014-01-19 14:39:00,-73.985595,40.756832
4510684,4510684,2014-01-02 12:24:00,-74.006335,40.704602
740521,740521,2014-01-09 12:48:41,-73.95505699999998,40.778127
11092824,11092824,2014-01-19 10:36:00,-73.973612,40.764477
970497,970497,2014-01-11 13:52:04,-73.98384199999998,40.743928
7271723,7271723,2014-01-31 22:52:36,-73.926595,40.867579
1521287,1521287,2014-01-18 15:56:53,-73.98739299999998,40.759914
5446045,5446045,2014-01-05 04:44:12,-73.95431499999998,40.717096
9427161,9427161,2014-01-12 11:03:00,-73.950382,40.783957
5183502,5183502,2014-01-05 18:42:00,-74.002812,40.73342
10322946,10322946,2014-01-16 08:36:00,-73.967003,40.788502
9019208,9019208,2014-01-10 20:41:00,-73.92486499999998,40.759855
2434315,2434315,2014-01-24 21:20:00,-73.98124,40.78694
476919,476919,2014-01-12 23:15:54,-73.98816999999998,40.732085
4241265,4241265,2014-01-31 23:04:00,-73.94736,40.771797
4733911,4733911,2014-01-03 18:47:00,-73.95427999999998,40.778327
11461892,11461892,2014-01-18 13:44:46,-73.993295,40.758767
1443091,1443091,2014-01-18 00:20:41,-73.964427,40.684611
9434893,9434893,2014-01-12 11:43:00,-73.978977,40.757992
5853854,5853854,2014-01-04 15:54:09,0.0,0.0
13600747,13600747,2014-01-25 21:01:12,-73.99302,40.729986
5550655,5550655,2014-01-01 02:13:59,-73.93904,40.722985
3077642,3077642,2014-01-27 12:44:00,-73.983062,40.774102
5541578,5541578,2014-01-05 16:07:01,-73.974252,40.75003
263444,263444,2014-01-11 20:00:05,-74.002424,40.747733
4367301,4367301,2014-01-01 11:40:00,-73.78778,40.64488
8485157,8485157,2014-01-09 18:04:00,-73.98151,40.781017
8756211,8756211,2014-01-22 16:26:00,-73.97766799999998,40.725767
13458435,13458435,2014-01-24 16:47:11,-73.966408,40.767354
13536104,13536104,2014-01-25 12:05:46,-74.004751,40.75219
3034860,3034860,2014-01-27 06:58:00,-73.94839,40.778162
6246038,6246038,2014-01-07 23:38:18,-73.969085,40.761066
5370690,5370690,2014-01-04 13:01:11,-74.000991,40.724161
13661006,13661006,2014-01-26 14:18:45,-73.97310299999998,40.762396
3981993,3981993,2014-01-30 22:54:00,-73.98126999999998,40.750007
1894587,1894587,2014-01-21 04:01:00,-73.967832,40.80247
3071121,3071121,2014-01-27 12:30:00,-73.983075,40.755112
2083149,2083149,2014-01-23 12:45:00,-73.97484,40.76083
766905,766905,2014-01-09 17:41:46,-73.98388099999998,40.750505
5459190,5459190,2014-01-04 17:33:57,-73.994172,40.746297
2645209,2645209,2014-01-25 14:52:00,-73.976645,40.739382
9069828,9069828,2014-01-10 23:31:00,-73.91857799999998,40.767827
10890412,10890412,2014-01-18 15:19:00,-74.003933,40.743037
13491772,13491772,2014-01-24 18:28:12,-73.974903,40.788042
7838409,7838409,2014-01-06 21:50:00,-74.001362,40.740367
8869231,8869231,2014-01-23 05:47:00,-73.78693,40.64731
10748065,10748065,2014-01-17 21:31:00,-73.951682,40.773117
12482877,12482877,2014-01-22 12:31:33,-73.98438,40.742307
7571826,7571826,2014-01-29 18:31:19,-73.992298,40.748324
2967764,2967764,2014-01-26 20:49:00,-73.976055,40.683545
6563038,6563038,2014-01-02 10:48:23,-73.96342,40.758495
2584030,2584030,2014-01-25 12:29:00,-73.973572,40.752897
8529551,8529551,2014-01-09 16:57:00,-74.00286,40.728377
840144,840144,2014-01-09 19:39:15,-73.97778599999998,40.745457
12952743,12952743,2014-01-25 19:00:54,-73.96125,40.760367
12734495,12734495,2014-01-24 09:32:06,-73.978297,40.764822
7995114,7995114,2014-01-07 17:18:00,-73.94813999999998,40.778502
3385950,3385950,2014-01-28 17:47:00,-73.98457999999998,40.76064
6954929,6954929,2014-01-29 08:33:55,-73.998064,40.725267
6715685,6715685,2014-01-28 12:14:52,-73.994236,40.751069
6533065,6533065,2014-01-01 05:57:15,-73.976393,40.78257
3775309,3775309,2014-01-30 11:27:00,-73.988962,40.769352
6858975,6858975,2014-01-28 23:11:46,-73.98342499999998,40.779336
4867897,4867897,2014-01-04 14:15:00,-73.9985,40.74513
2885308,2885308,2014-01-26 11:04:00,-73.999317,40.738935
7191715,7191715,2014-01-31 09:56:42,-73.977222,40.759563
5989004,5989004,2014-01-05 19:25:09,-73.95329099999998,40.785348
13257928,13257928,2014-01-22 00:07:04,-73.98927999999998,40.669801
13482456,13482456,2014-01-24 13:44:02,-73.93512,40.800898
13236764,13236764,2014-01-21 09:36:47,-73.972853,40.758256
11217651,11217651,2014-01-19 20:57:00,-73.986835,40.721877
5674597,5674597,2014-01-02 09:58:26,-73.95642499999998,40.764672
12017845,12017845,2014-01-14 08:56:31,-73.962067,40.805464
9497094,9497094,2014-01-12 16:55:00,-73.97803,40.75348
9973584,9973584,2014-01-14 20:52:00,-73.99335499999998,40.757552
9816026,9816026,2014-01-14 08:25:00,-73.98075799999998,40.692045
1556201,1556201,2014-01-18 21:17:35,-73.97815099999998,40.777129
10480355,10480355,2014-01-16 23:30:00,-74.000895,40.741642
3943600,3943600,2014-01-30 22:44:00,-74.00944,40.735347
6561945,6561945,2014-01-01 22:12:48,-73.936216,40.698383
6895594,6895594,2014-01-28 19:08:53,-73.945778,40.777718
1030648,1030648,2014-01-11 14:50:56,-73.955173,40.678609
10184558,10184558,2014-01-15 19:59:00,-73.86181,40.768417
12155874,12155874,2014-01-17 09:51:54,-73.979239,40.752543
3554982,3554982,2014-01-29 11:53:00,-73.992282,40.737302
4963536,4963536,2014-01-04 20:40:00,-73.985382,40.755547
8892778,8892778,2014-01-23 04:01:00,-73.96033,40.709222
2113593,2113593,2014-01-23 17:23:00,-73.97366499999998,40.752407
9025818,9025818,2014-01-10 19:54:00,-73.98968499999998,40.735117
4176314,4176314,2014-01-31 19:03:00,-74.008013,40.722857
9554700,9554700,2014-01-12 22:25:00,-73.956362,40.781412
8846261,8846261,2014-01-22 23:36:00,-73.98478799999998,40.754977
2022393,2022393,2014-01-22 02:18:00,-73.94153799999998,40.844232
7938498,7938498,2014-01-07 12:47:00,-73.98256999999998,40.757192
5238419,5238419,2014-01-05 22:48:00,-74.002672,40.728417
1904233,1904233,2014-01-21 07:36:00,-73.99158,40.744312
1660181,1660181,2014-01-13 22:39:32,-73.92129799999998,40.829085
5198691,5198691,2014-01-05 23:22:00,-73.96937699999998,40.790407
7006330,7006330,2014-01-30 12:58:59,-73.98234999999998,40.77153
6358941,6358941,2014-01-08 20:36:49,-73.98716899999998,40.718403
9375419,9375419,2014-01-12 02:24:00,-73.957852,40.674422
10198405,10198405,2014-01-15 20:53:00,-73.939885,40.806787
4344379,4344379,2014-01-01 11:28:00,-73.971512,40.795442
5106608,5106608,2014-01-05 12:38:00,-73.99783999999998,40.75407
5415971,5415971,2014-01-04 15:18:46,-73.98411299999998,40.780545
5664201,5664201,2014-01-02 02:07:59,-73.94886599999998,40.788614
7480607,7480607,2014-01-28 22:36:47,-74.003015,40.733214
1195661,1195661,2014-01-12 23:51:37,-73.975115,40.743567
3628497,3628497,2014-01-29 18:32:00,-73.969828,40.758137
12320765,12320765,2014-01-20 09:20:21,-73.961124,40.760702
12462622,12462622,2014-01-22 10:08:58,-74.00409,40.742748
7420615,7420615,2014-01-28 15:42:27,-73.966308,40.793345
2204095,2204095,2014-01-23 20:46:00,-73.98858199999998,40.737447
977028,977028,2014-01-11 15:54:21,-73.98807499999998,40.731911
1489944,1489944,2014-01-18 08:58:01,-73.984474,40.769966
8077512,8077512,2014-01-07 19:26:00,-73.978695,40.757262
13737849,13737849,2014-01-27 04:55:22,-73.87156199999998,40.774443
11734453,11734453,2014-01-16 08:11:51,-73.980247,40.754212
5856067,5856067,2014-01-04 13:44:15,-73.9787,40.759114
10129140,10129140,2014-01-15 14:52:00,-73.958842,40.783312
6458231,6458231,2014-01-09 19:01:51,-73.991912,40.746255
8990086,8990086,2014-01-10 19:10:00,-73.990655,40.729937
8277061,8277061,2014-01-08 19:57:00,-73.97978999999998,40.7392
7670408,7670408,2014-01-30 21:48:18,-73.944394,40.775467
2069301,2069301,2014-01-23 08:44:00,-73.78387999999998,40.646127
9527281,9527281,2014-01-12 19:44:00,-73.991538,40.731155
8607216,8607216,2014-01-10 07:20:00,-73.993255,40.727712
11540748,11540748,2014-01-19 10:15:15,-73.99167799999998,40.749769
1939804,1939804,2014-01-21 08:39:00,-73.978555,40.750762
3680647,3680647,2014-01-29 19:32:00,-73.991235,40.755177
591438,591438,2014-01-07 15:56:24,-73.97486399999998,40.744132
8169944,8169944,2014-01-08 10:09:00,-73.96227,40.766397
6498688,6498688,2014-01-01 18:22:29,-73.94480699999998,40.719312
2730985,2730985,2014-01-25 21:20:00,-74.00447699999998,40.738172
99124,99124,2014-01-10 15:12:24,-73.977862,40.758663
11745020,11745020,2014-01-16 03:45:03,-73.988765,40.748119
2811431,2811431,2014-01-26 05:47:00,-73.92433,40.76599
1068751,1068751,2014-01-12 11:07:52,-73.98457299999998,40.748383
6503367,6503367,2014-01-01 17:04:38,-73.978775,40.751162
9980364,9980364,2014-01-14 22:41:00,-73.976635,40.784187
7235267,7235267,2014-01-31 20:34:08,-73.978038,40.734123
9395788,9395788,2014-01-12 06:48:00,-73.99012999999998,40.750852
2287447,2287447,2014-01-24 08:53:00,-73.974022,40.75028
3267387,3267387,2014-01-28 10:37:00,-73.992562,40.748385
2123734,2123734,2014-01-23 17:27:00,-73.989795,40.756232
6404193,6404193,2014-01-09 09:49:46,-73.960688,40.770147
8241114,8241114,2014-01-08 17:18:00,-73.962615,40.771512
4447482,4447482,2014-01-01 22:19:00,-74.013227,40.704362
4212290,4212290,2014-01-31 23:26:00,-73.984042,40.74054
5100884,5100884,2014-01-05 11:45:00,-73.9752,40.752047
7890480,7890480,2014-01-07 06:25:00,-73.97911999999998,40.684757
7530066,7530066,2014-01-28 18:50:02,-73.99260599999998,40.730089
11340413,11340413,2014-01-16 00:07:53,-73.95168599999998,40.770881
12050255,12050255,2014-01-14 21:44:15,-73.98128,40.730711
4233398,4233398,2014-02-01 00:06:00,-73.981032,40.763215
10297541,10297541,2014-01-16 07:51:00,-73.985822,40.735117
7007169,7007169,2014-01-30 08:05:31,-73.909898,40.775617
1091773,1091773,2014-01-12 05:34:00,-73.997273,40.722411
9149819,9149819,2014-01-11 08:41:00,-73.995035,40.670887
13456771,13456771,2014-01-24 03:51:43,-73.993177,40.737285
3934116,3934116,2014-01-30 22:39:00,-73.95516499999998,40.770822
9335766,9335766,2014-01-11 23:02:00,-73.988422,40.750157
8933714,8933714,2014-01-10 15:00:00,-73.952768,40.769882
7180638,7180638,2014-01-31 06:21:26,-73.947862,40.784382
2864205,2864205,2014-01-26 11:47:00,-73.944905,40.665067
5171548,5171548,2014-01-05 19:53:00,-74.000247,40.72138
4198316,4198316,2014-01-31 20:37:00,-73.96771699999998,40.757432
5267057,5267057,2014-01-06 10:08:00,-73.9945,40.74584
11604462,11604462,2014-01-14 14:58:23,-73.95816999999998,40.800875
30945,30945,2014-01-09 21:05:17,-73.960386,40.766324
1165773,1165773,2014-01-13 14:43:45,-73.98103,40.780957
12502690,12502690,2014-01-21 20:33:09,-73.949712,40.777098
3468549,3468549,2014-01-29 02:42:00,-73.97833799999998,40.744972
6340902,6340902,2014-01-08 13:27:14,-73.984522,40.759443
3664758,3664758,2014-01-29 20:19:00,-73.977412,40.759487
46983,46983,2014-01-10 00:38:28,-73.972432,40.788373
11767026,11767026,2014-01-17 00:41:23,-73.954565,40.820505
13421641,13421641,2014-01-24 01:27:52,-74.01366,40.704683
2012751,2012751,2014-01-21 22:07:00,-73.721478,40.751947
1673023,1673023,2014-01-14 07:18:32,-74.00237799999998,40.739543
8692494,8692494,2014-01-22 11:11:00,-73.973085,40.74706
383947,383947,2014-01-12 15:11:07,-73.987937,40.764769
3093674,3093674,2014-01-27 14:42:00,-73.994178,40.751067
9551560,9551560,2014-01-12 19:53:00,0.0,0.0
5199832,5199832,2014-01-05 22:15:00,-73.98609,40.741442
3267339,3267339,2014-01-19 12:13:33,-73.7895,40.644867
8770065,8770065,2014-01-22 16:04:00,-73.79224,40.644755
2606640,2606640,2014-01-25 12:00:00,-73.959917,40.771267
8128476,8128476,2014-01-08 08:33:00,-73.93957,40.803915
4626700,4626700,2014-01-02 19:31:00,-73.988517,40.721447
4246289,4246289,2014-01-01 01:41:00,-73.940453,40.798052
3830713,3830713,2014-01-30 16:09:00,-73.99302,40.722827
3121808,3121808,2014-01-27 15:34:00,-73.996713,40.751112
11098957,11098957,2014-01-19 10:37:00,-73.99973,40.727
679245,679245,2014-01-08 12:49:36,-73.971181,40.757807
1148276,1148276,2014-01-12 20:37:36,-73.95382399999998,40.771682
10189504,10189504,2014-01-16 07:51:52,-73.9731,40.752247
12711751,12711751,2014-01-23 23:32:16,-74.00488799999998,40.733274
8817603,8817603,2014-01-22 21:49:00,-73.93847499999998,40.803032
11952253,11952253,2014-01-19 19:17:45,0.0,0.0
7389177,7389177,2014-01-27 18:00:52,-73.971468,40.761109
7693042,7693042,2014-01-31 10:31:37,-73.971733,40.765926
5191624,5191624,2014-01-05 23:04:00,-73.977755,40.753817
5903631,5903631,2014-01-05 00:35:07,-73.996274,40.677889
10447250,10447250,2014-01-16 20:12:00,-73.977762,40.773482
6490794,6490794,2014-01-01 07:01:57,-73.98164,40.736952
11403818,11403818,2014-01-17 19:08:21,-74.000358,40.743095
10839756,10839756,2014-01-18 10:46:00,-73.97817499999998,40.786175
5861249,5861249,2014-01-04 14:24:12,-73.98775399999998,40.776335
9111090,9111090,2014-01-11 02:00:00,-73.94892199999998,40.77163
10036377,10036377,2014-01-15 04:41:00,-73.941632,40.817945
11023010,11023010,2014-01-19 01:07:00,-73.95597999999998,40.772065
302864,302864,2014-01-11 20:41:58,-73.98793399999998,40.756773
291782,291782,2014-01-11 23:03:59,-74.00627299999998,40.73316
5691513,5691513,2014-01-02 08:46:05,-73.9616,40.773938
6491526,6491526,2014-01-19 23:19:00,-73.986057,40.722087
1778101,1778101,2014-01-20 12:29:00,-73.96702999999998,40.766445
517777,517777,2014-01-06 19:34:41,-73.979253,40.781929
11627831,11627831,2014-01-14 19:18:18,-73.977793,40.787052
4590605,4590605,2014-01-02 16:45:00,-73.99780699999998,40.722565
3935328,3935328,2014-01-30 23:06:00,-73.94114299999998,40.844147
7161784,7161784,2014-01-31 05:48:20,-73.963308,40.767645
7770063,7770063,2014-01-31 19:51:16,-74.006512,40.621687
9981164,9981164,2014-01-14 16:05:00,-73.984587,40.765132
2250215,2250215,2014-01-24 02:14:00,-74.001107,40.729312
13032985,13032985,2014-01-26 12:10:07,-73.99524099999998,40.752827
4820796,4820796,2014-01-04 04:58:00,-73.910662,40.742057
8279241,8279241,2014-01-08 19:39:00,-73.985673,40.763345
4438764,4438764,2014-01-01 20:12:00,-73.981037,40.764275
8375199,8375199,2014-01-08 23:39:00,-73.945535,40.817862
2781606,2781606,2014-01-25 23:46:00,-73.959632,40.767125
9979284,9979284,2014-01-14 20:25:00,-73.983705,40.743052
6044374,6044374,2014-01-05 20:20:51,-73.971243,40.755916
11548490,11548490,2014-01-13 10:44:49,-73.953412,40.764835
9141514,9141514,2014-01-11 10:21:00,-73.958302,40.78321
3206380,3206380,2014-01-27 23:13:00,-73.98039799999998,40.72956
12664606,12664606,2014-01-23 21:11:31,-73.969533,40.761983
13191566,13191566,2014-01-20 18:21:38,-73.95717899999998,40.774423
5306826,5306826,2014-01-06 09:41:00,-73.996803,40.74282
7548592,7548592,2014-01-29 20:56:24,-73.939403,40.807677
7108004,7108004,2014-01-31 00:15:30,-74.000033,40.748333
12053829,12053829,2014-01-14 13:21:57,-73.982826,40.755722
5079712,5079712,2014-01-05 10:21:00,-73.977987,40.753237
1403703,1403703,2014-01-16 23:41:11,-74.033893,40.736862
2463800,2463800,2014-01-24 22:30:00,-73.96022499999998,40.817872
1036591,1036591,2014-01-10 08:27:11,-74.00653599999998,40.732529
9063652,9063652,2014-01-10 22:46:00,-73.99223999999998,40.727415
9907543,9907543,2014-01-14 14:48:00,-73.96264999999998,40.778352
6271014,6271014,2014-01-07 20:34:58,-73.899517,40.905629
6893820,6893820,2014-01-29 08:50:17,-73.990739,40.746999
1920351,1920351,2014-01-21 09:38:00,-73.984342,40.745322
5173400,5173400,2014-01-05 19:55:00,-74.016785,40.710387
7060011,7060011,2014-01-30 14:43:41,-73.968907,40.764375
8151759,8151759,2014-01-08 10:33:00,-74.000552,40.719835
2304341,2304341,2014-01-24 09:49:00,-73.872495,40.774325
2161840,2161840,2014-01-23 20:20:00,-73.963042,40.762452
4615904,4615904,2014-01-02 17:45:00,-73.98291999999998,40.765002
13628536,13628536,2014-01-25 14:16:28,-73.967962,40.762432
1597509,1597509,2014-01-19 17:14:56,-73.981138,40.764753
2820291,2820291,2014-01-26 08:54:00,-73.986462,40.779075
5352117,5352117,2014-01-04 11:55:25,-74.006521,40.742416
73397,73397,2014-01-10 09:49:29,-73.979335,40.737571
444486,444486,2014-01-12 20:55:48,-73.98073999999998,40.74233
5398136,5398136,2014-01-04 14:06:24,-74.006619,40.751191
5799456,5799456,2014-01-03 17:42:11,-73.99775599999998,40.7566
4384339,4384339,2014-01-01 16:05:00,-73.97528,40.7653
9189502,9189502,2014-01-11 14:45:00,-73.99344499999998,40.757207
10653300,10653300,2014-01-17 17:43:00,-73.998952,40.734177
11555480,11555480,2014-01-13 10:55:30,-73.987166,40.743072
12364794,12364794,2014-01-20 19:56:54,-73.98757899999998,40.72434
5857966,5857966,2014-01-04 16:25:53,-73.994253,40.7513
3539401,3539401,2014-01-29 11:24:00,-73.996442,40.741992
3730125,3730125,2014-01-30 06:53:00,-74.00983499999998,40.721735
6787237,6787237,2014-01-28 19:55:44,-73.95730399999998,40.7716
2358910,2358910,2014-01-24 13:59:00,-73.966942,40.714215
12031097,12031097,2014-01-14 10:44:47,-73.861582,40.76825
8235356,8235356,2014-01-08 15:27:00,-73.970977,40.798385
6539495,6539495,2014-01-02 09:26:23,-73.97580499999998,40.760597
304313,304313,2014-01-11 23:21:45,-73.987091,40.749481
5930363,5930363,2014-01-05 00:06:48,-73.995005,40.750044
5696795,5696795,2014-01-02 08:46:48,-73.98437,40.759634
1778249,1778249,2014-01-20 15:52:00,-73.991375,40.745462
10096637,10096637,2014-01-15 09:51:00,-73.86562,40.770917
12894801,12894801,2014-01-25 13:01:23,-73.94871899999998,40.744136
8591488,8591488,2014-01-09 23:27:00,-73.97251,40.670165
6358360,6358360,2014-01-08 20:04:55,-73.974276,40.752309
895715,895715,2014-01-10 19:30:58,-73.997777,40.71951
12113496,12113496,2014-01-16 09:11:06,-73.958398,40.774578
10066868,10066868,2014-01-15 10:35:00,-73.983137,40.746212
843992,843992,2014-01-10 14:07:06,-73.984941,40.739404
4885736,4885736,2014-01-04 11:42:00,-73.965412,40.759382
1434973,1434973,2014-01-17 08:57:57,-73.98989899999998,40.745753
5913547,5913547,2014-01-04 23:27:55,-73.991303,40.750322
5560136,5560136,2014-01-05 19:54:03,-73.98726999999998,40.737803
3246647,3246647,2014-01-28 08:42:00,-73.98094,40.759197
8887164,8887164,2014-01-23 06:17:00,-73.984605,40.75934
7574714,7574714,2014-01-30 02:52:37,-73.98666299999998,40.760419
11550602,11550602,2014-01-13 10:56:36,-73.954902,40.786155
8951988,8951988,2014-01-10 13:11:00,-73.953787,40.779687
11470598,11470598,2014-01-18 22:25:33,-73.97847,40.762438
11331835,11331835,2014-01-15 18:36:31,-73.97470199999998,40.790364
3292046,3292046,2014-01-28 11:09:00,-73.98274999999998,40.782112
9307340,9307340,2014-01-11 20:56:00,-73.989322,40.74077
